縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,男教師數,女教師數,男學生數,女學生數,原住民學生比率,上學年男畢業生數,上學年女畢業生數
[13]屏東縣,佳冬鄉,國小,134712,縣立塭子國小,公立,偏遠,[931]屏東縣佳冬鄉塭豐村中興路1號,(08)8662094,http://www.uzps.ptc.edu.tw,8,9,7,68,61,0.78,18,12
[13]屏東縣,佳冬鄉,國小,134713,縣立羌園國小,公立,偏遠,[931]屏東縣佳冬鄉羌園村羌光路669號,(08)8662474,http://www.cyps.ptc.edu.tw,6,3,8,33,29,3.23,7,2
[13]屏東縣,佳冬鄉,國小,134714,縣立昌隆國小,公立,偏遠,[931]屏東縣佳冬鄉昌隆村中正路44號,(08)8662093,http://www.chles.ptc.edu.tw,6,5,6,28,29,5.26,6,4
[13]屏東縣,佳冬鄉,國小,134715,縣立大新國小,公立,偏遠,[931]屏東縣佳冬鄉大同村武丁路33號,(08)8662175,http://www.dasps.ptc.edu.tw,6,9,3,19,15,2.94,2,4
[13]屏東縣,佳冬鄉,國小,134716,縣立玉光國小,公立,偏遠,[931]屏東縣佳冬鄉玉光村民學路81號,(08)8662629,http://www.yges.ptc.edu.tw,7,2,11,57,67,5.65,13,11
[13]屏東縣,恆春鎮,國小,134717,縣立恆春國小,公立,特偏,[946]屏東縣恆春鎮城北里北門路39巷26號,(08)8892035,http://www.hcps.ptc.edu.tw,32,12,49,339,319,2.74,66,66
[13]屏東縣,恆春鎮,國小,134718,縣立僑勇國小,公立,特偏,[946]屏東縣恆春鎮城北里西門路146號,(08)8892141,http://www.chyps.ptc.edu.tw,20,17,22,200,230,10.7,51,52
[13]屏東縣,恆春鎮,國小,134720,縣立山海國小,公立,特偏,[946]屏東縣恆春鎮山海里山海路86號,(08)8869026,http://www.sahps.ptc.edu.tw,6,2,9,32,28,3.33,8,11
[13]屏東縣,恆春鎮,國小,134721,縣立大光國小,公立,特偏,[946]屏東縣恆春鎮大光里大光路8之6號,(08)8867064,http://www.dgps.ptc.edu.tw,6,4,7,37,54,5.49,10,8
[13]屏東縣,恆春鎮,國小,134722,縣立水泉國小,公立,極偏,[946]屏東縣恆春鎮水泉里頂泉路1號,(08)8866208,http://www.scps.ptc.edu.tw,12,10,11,38,44,3.66,7,11
[13]屏東縣,恆春鎮,國小,134723,縣立大平國小,公立,特偏,[946]屏東縣恆春鎮頭溝里頭溝路161號,(08)8891584,http://www.dpps.ptc.edu.tw,6,5,6,50,19,26.09,15,5
[13]屏東縣,恆春鎮,國小,134724,縣立墾丁國小,公立,特偏,[946]屏東縣恆春鎮墾丁里墾丁路65號,(08)8861081,http://www.ktps.ptc.edu.tw,12,9,14,51,41,3.26,12,8
[13]屏東縣,車城鄉,國小,134725,縣立車城國小,公立,特偏,[944]屏東縣車城鄉福興村中山路66號,(08)8821006,http://www.cces.ptc.edu.tw,29,15,35,139,141,15,31,28
[13]屏東縣,滿州鄉,國小,134729,縣立滿州國小,公立,極偏,[947]屏東縣滿州鄉滿州村中山路39號,(08)8801162,http://www.mjps.ptc.edu.tw,6,4,8,47,42,32.58,10,9
[13]屏東縣,滿州鄉,國小,134730,縣立長樂國小,公立,極偏,[947]屏東縣滿州鄉長樂村大公路35號,(08)8811045,http://www.chlps.ptc.edu.tw,6,1,12,29,32,78.69,5,9
[13]屏東縣,滿州鄉,國小,134731,縣立永港國小,公立,極偏,[947]屏東縣滿州鄉永靖村新庄路25號,(08)8801125,http://www.ygps.ptc.edu.tw,6,4,7,28,28,25,6,7
[13]屏東縣,枋山鄉,國小,134735,縣立楓港國小,公立,特偏,[941]屏東縣枋山鄉善餘村光復路24號,(08)8771158,http://www.fkps.ptc.edu.tw,6,5,8,40,23,4.76,6,5
[13]屏東縣,枋山鄉,國小,134736,縣立加祿國小,公立,特偏,[941]屏東縣枋山鄉加祿村會社路28號,(08)8720060,http://www.clups.ptc.edu.tw,11,7,12,53,52,6.67,10,8
[13]屏東縣,三地門鄉,國小,134737,縣立地磨兒國小,公立,偏遠,[901]屏東縣三地門鄉三地村行政街9號,(08)7991462,http://www.sdps.ptc.edu.tw,12,4,13,88,71,98.74,9,9
[13]屏東縣,三地門鄉,國小,134740,縣立青山國小,公立,偏遠,[901]屏東縣三地門鄉青山村民族巷9號,(08)7962493,http://www.chses.ptc.edu.tw,6,5,6,24,25,100,4,12
[13]屏東縣,三地門鄉,國小,134741,縣立青葉國小,公立,偏遠,[901]屏東縣三地門鄉青葉村光復巷1之2號,(08)7961997,http://www.cyes.ptc.edu.tw,6,7,4,21,25,80.43,4,2
[13]屏東縣,三地門鄉,國小,134742,縣立口社國小,公立,偏遠,[901]屏東縣三地門鄉口社村信義巷65號,(08)7956495,http://www.kses.ptc.edu.tw,6,6,6,36,33,95.65,5,7
[13]屏東縣,瑪家鄉,國小,134744,縣立佳義國小,公立,偏遠,[903]屏東縣瑪家鄉佳義村泰平巷12號,(08)7990038,http://www.jyps.ptc.edu.tw,8,7,9,80,53,99.25,14,11
[13]屏東縣,瑪家鄉,國小,134746,縣立北葉國小,公立,偏遠,[903]屏東縣瑪家鄉北葉村風景巷1-22號,(08)7991649,http://www.byps.ptc.edu.tw,6,4,10,51,51,99.02,12,6
[13]屏東縣,霧臺鄉,國小,134748,縣立霧臺國小,公立,極偏,[902]屏東縣霧臺鄉霧臺村中山巷45號,(08)7902230,http://www.wutps.ptc.edu.tw,12,12,8,50,37,98.85,5,6
[13]屏東縣,泰武鄉,國小,134751,縣立武潭國小,公立,偏遠,[921]屏東縣泰武鄉武潭村潭中巷45號,(08)7833179,http://www.wtes.ptc.edu.tw,18,17,13,71,66,100,17,13
[13]屏東縣,泰武鄉,國小,134752,縣立泰武國小,公立,偏遠,[921]屏東縣泰武鄉泰武村阿夫魯岸路1號,(08)7837093,http://www.twps.ptc.edu.tw,6,6,5,42,56,95.92,10,10
[13]屏東縣,泰武鄉,國小,134753,縣立萬安國小,公立,偏遠,[921]屏東縣泰武鄉萬安村萬安路1號,(08)7831902,http://www.waps.ptc.edu.tw,6,5,7,55,29,100,1,2
[13]屏東縣,來義鄉,國小,134754,縣立來義國小,公立,偏遠,[922]屏東縣來義鄉丹林村古義路2號,(08)7850411,http://www.lyps.ptc.edu.tw,6,6,6,52,44,98.96,3,11
[13]屏東縣,來義鄉,國小,134755,縣立望嘉國小,公立,偏遠,[922]屏東縣來義鄉望嘉村165號,(08)7981383,http://www.wcps.ptc.edu.tw,6,4,6,29,23,94.23,1,3
[13]屏東縣,來義鄉,國小,134756,縣立文樂國小,公立,偏遠,[922]屏東縣來義鄉文樂村新樂路1號,(08)7981836,http://www.welps.ptc.edu.tw,6,8,3,25,26,94.12,4,0
[13]屏東縣,來義鄉,國小,134757,縣立南和國小,公立,偏遠,[922]屏東縣來義鄉南和村51號,(08)8791263,http://www.nhps.ptc.edu.tw,6,4,7,38,27,98.46,3,10
[13]屏東縣,來義鄉,國小,134758,縣立古樓國小,公立,偏遠,[922]屏東縣來義鄉古樓村育英路2號,(08)7850281,http://www.ghes.ptc.edu.tw,6,6,6,21,16,100,0,2
[13]屏東縣,春日鄉,國小,134759,縣立春日國小,公立,特偏,[942]屏東縣春日鄉春日村春日路314號,(08)8782433,http://www.crps.ptc.edu.tw,6,6,5,39,28,98.51,4,10
[13]屏東縣,春日鄉,國小,134760,縣立力里國小,公立,特偏,[942]屏東縣春日鄉七佳村自強一路92號,(08)8791020,http://www.lles.ptc.edu.tw,6,6,5,51,54,99.05,9,11
[13]屏東縣,春日鄉,國小,134761,縣立古華國小,公立,特偏,[942]屏東縣春日鄉古華村古華路3巷63號,(08)8781040,http://www.ghps.ptc.edu.tw,12,9,11,39,25,100,5,7
[13]屏東縣,獅子鄉,國小,134762,縣立楓林國小,公立,極偏,[943]屏東縣獅子鄉楓林村楓林2巷22-2號,(08)8771371,http://www.fles.ptc.edu.tw,6,4,7,16,13,93.1,11,2
[13]屏東縣,獅子鄉,國小,134763,縣立丹路國小,公立,極偏,[943]屏東縣獅子鄉丹路村丹路1巷39號,(08)8771455,http://www.dles.ptc.edu.tw,6,5,10,20,19,97.44,6,4
[13]屏東縣,獅子鄉,國小,134764,縣立內獅國小,公立,特偏,[943]屏東縣獅子鄉內獅村1號,(08)8720003,http://www.nses.ptc.edu.tw,6,3,11,48,43,100,7,5
[13]屏東縣,獅子鄉,國小,134765,縣立草埔國小,公立,極偏,[943]屏東縣獅子鄉草埔村1巷5號,(08)8701449,http://www.cpps.ptc.edu.tw,6,6,8,12,15,92.59,4,4
[13]屏東縣,牡丹鄉,國小,134766,縣立石門國小,公立,極偏,[945]屏東縣牡丹鄉石門村石門路33號,(08)8831005,http://www.smps.ptc.edu.tw,6,1,12,39,32,100,7,3
[13]屏東縣,牡丹鄉,國小,134768,縣立高士國小,公立,極偏,[945]屏東縣牡丹鄉高士村高士路29號,(08)8810246,http://www.gses.ptc.edu.tw,12,8,12,33,24,100,6,7
[13]屏東縣,牡丹鄉,國小,134769,縣立牡丹國小,公立,極偏,[945]屏東縣牡丹鄉牡丹村牡丹路93號,(08)8830065,http://www.mdps.ptc.edu.tw,6,4,9,38,25,98.41,8,4
[13]屏東縣,里港鄉,國小,134780,縣立塔樓國小,公立,偏遠,[905]屏東縣里港鄉塔樓村塔樓路21之3號,(08)7756625,http://www.tlps.ptc.edu.tw,6,7,5,29,25,0,6,5
[13]屏東縣,里港鄉,國小,134781,縣立玉田國小,公立,偏遠,[905]屏東縣里港鄉玉田村八德路91號,(08)7752816,http://www.ytes.ptc.edu.tw,17,12,18,194,184,1.85,46,31
[13]屏東縣,三地門鄉,國小,134784,縣立賽嘉國小,公立,偏遠,[901]屏東縣三地門鄉賽嘉村2號,(08)7992220,http://www.sces.ptc.edu.tw,6,7,4,30,33,96.83,3,2
[13]屏東縣,瑪家鄉,國小,134787,縣立長榮百合國小,公立,偏遠,[903]屏東縣瑪家鄉瑪家村和平路一段65號,(08)7992750,http://163.24.148.10,6,5,9,59,48,92.52,10,11
[14]臺東縣,卑南鄉,國小,144620,縣立賓朗國小,公立,偏遠,[954]臺東縣卑南鄉賓朗村474巷2號,(089)224129,http://www.blps.ttct.edu.tw,7,7,10,35,33,57.35,8,9
[14]臺東縣,卑南鄉,國小,144621,縣立溫泉國小,公立,偏遠,[954]臺東縣卑南鄉溫泉村11鄰291號,(089)512354,http://www.hses.ttct.edu.tw/,6,5,8,49,41,18.89,10,4
[14]臺東縣,卑南鄉,國小,144622,縣立利嘉國小,公立,偏遠,[954]臺東縣卑南鄉利嘉村利嘉路666號,(08)9380121,http://www.ljps.ttct.edu.tw,6,6,8,22,20,85.71,2,5
[14]臺東縣,卑南鄉,國小,144623,縣立初鹿國小,公立,偏遠,[954]臺東縣卑南鄉初鹿村梅園路97號,(089)571027,http://www.clps.ttct.edu.tw,6,4,8,50,49,52.53,8,9
[14]臺東縣,卑南鄉,國小,144624,縣立東成國小,公立,偏遠,[954]臺東縣卑南鄉美農村22鄰班鳩92號,(089)571124,http://www.dcps.ttct.edu.tw,6,4,9,20,27,21.28,5,5
[14]臺東縣,卑南鄉,國小,144625,縣立富山國小,公立,偏遠,[954]臺東縣卑南鄉富山村漁場三鄰66號,(089)281086,http://www.fses.ttct.edu.tw,11,7,15,37,30,43.28,3,5
[14]臺東縣,卑南鄉,國小,144627,縣立大南國小,公立,偏遠,[954]臺東縣卑南鄉東興村東園一街40號,(089)382402,http://www.dnps.ttct.edu.tw,6,7,5,32,33,100,4,9
[14]臺東縣,卑南鄉,國小,144628,縣立太平國小,公立,偏遠,[954]臺東縣卑南鄉泰安村6號,(089)381418,http://www.tpps.ttct.edu.tw,8,6,12,74,66,74.29,17,16
[14]臺東縣,太麻里鄉,國小,144630,縣立香蘭國小,公立,偏遠,[963]臺東縣太麻里鄉香蘭村四鄰28號,(089)781505,http://www.slps.ttct.edu.tw,6,6,7,19,18,59.46,3,2
[14]臺東縣,太麻里鄉,國小,144632,縣立三和國小,公立,偏遠,[963]臺東縣太麻里鄉三和村漁場94號,(089)512291,http://www.sahps.ttct.edu.tw,6,6,7,25,14,15.38,6,2
[14]臺東縣,太麻里鄉,國小,144635,縣立大溪國小,公立,偏遠,[963]臺東縣太麻里鄉多良村十五鄰大溪85號,(089)761017,http://www.dsps.ttct.edu.tw,6,4,7,26,15,82.93,7,4
[14]臺東縣,大武鄉,國小,144636,縣立尚武國小,公立,特偏,[965]臺東縣大武鄉尚武村八鄰學府路7號,(089)791458,http://www.swps.ttct.edu.tw,7,3,11,32,27,49.15,4,8
[14]臺東縣,大武鄉,國小,144637,縣立大武國小,公立,特偏,[965]臺東縣大武鄉民族街2巷49號,(089)791135,http://www.twps.ttct.edu.tw,6,2,13,59,41,75,12,6
[14]臺東縣,大武鄉,國小,144638,縣立大鳥國小,公立,特偏,[965]臺東縣大武鄉大鳥村一鄰12號,(089)791530,http://www.danps.ttct.edu.tw,12,8,15,45,43,98.86,17,14
[14]臺東縣,綠島鄉,國小,144640,縣立綠島國小,公立,特偏,[951]臺東縣綠島鄉中寮村3號,(089)672543,http://www.ldps.ttct.edu.tw,7,3,13,27,22,12.24,0,4
[14]臺東縣,綠島鄉,國小,144641,縣立公館國小,公立,特偏,[951]臺東縣綠島鄉公館村98號,(089)672548,http://210.240.131.84,6,5,7,31,32,6.35,4,5
[14]臺東縣,鹿野鄉,國小,144642,縣立鹿野國小,公立,偏遠,[955]臺東縣鹿野鄉鹿野村中華路一段402號,(089)551371,http://www.lyes.ttct.edu.tw,6,5,8,22,29,49.02,11,6
[14]臺東縣,鹿野鄉,國小,144643,縣立龍田國小,公立,偏遠,[955]臺東縣鹿野鄉龍田村光榮路236號,(089)551078,http://www.ltps.ttct.edu.tw,6,4,11,29,21,12,7,5
[14]臺東縣,鹿野鄉,國小,144644,縣立永安國小,公立,偏遠,[955]臺東縣鹿野鄉永安村鹿寮路31號,(089)551172,http://www.yaps.ttct.edu.tw,6,7,5,27,24,47.06,6,3
[14]臺東縣,鹿野鄉,國小,144645,縣立瑞豐國小,公立,偏遠,[955]臺東縣鹿野鄉瑞豐村中山路67號,(089)581118,http://www.rfps.ttct.edu.tw,6,7,6,25,15,35,2,6
[14]臺東縣,鹿野鄉,國小,144646,縣立瑞源國小,公立,偏遠,[955]臺東縣鹿野鄉瑞源村文化路67號,(089)581064,http://www.ryes.ttct.edu.tw,6,8,5,49,41,48.89,9,5
[14]臺東縣,關山鎮,國小,144647,縣立關山國小,公立,偏遠,[956]臺東縣關山鎮中華路101號,(089)811012,http://www.ksps.ttct.edu.tw,15,10,21,155,166,42.06,28,29
[14]臺東縣,關山鎮,國小,144648,縣立月眉國小,公立,偏遠,[956]臺東縣關山鎮月眉里盛豐路二鄰1號,(089)811074,http://www.ymps.ttct.edu.tw,6,3,7,9,10,36.84,6,2
[14]臺東縣,關山鎮,國小,144649,縣立德高國小,公立,偏遠,[956]臺東縣關山鎮德高里7鄰永豐16號,(089)931149,http://www.dgps.ttct.edu.tw,6,2,12,19,10,89.66,4,5
[14]臺東縣,關山鎮,國小,144650,縣立電光國小,公立,偏遠,[956]臺東縣關山鎮電光里中興路93號,(089)951142,http://www.tkes.ttct.edu.tw,6,6,7,9,8,94.12,1,1
[14]臺東縣,池上鄉,國小,144651,縣立福原國小,公立,偏遠,[958]臺東縣池上鄉福原村中華路17號,(089)862017,http://www.fyes.ttct.edu.tw,10,7,14,92,108,32.5,24,12
[14]臺東縣,池上鄉,國小,144652,縣立大坡國小,公立,偏遠,[958]臺東縣池上鄉慶豐村八鄰87號,(089)862664,http://www.dpps.ttct.edu.tw,6,4,8,14,16,50,3,2
[14]臺東縣,池上鄉,國小,144653,縣立萬安國小,公立,特偏,[958]臺東縣池上鄉萬安村一鄰5之2號,(089)862371,http://www.waes.ttct.edu.tw,10,13,6,25,30,38.18,8,1
[14]臺東縣,東河鄉,國小,144655,縣立東河國小,公立,偏遠,[959]臺東縣東河鄉東河村十六鄰35號,(089)896160,http://www.thps.ttct.edu.tw,6,10,3,18,22,67.5,1,4
[14]臺東縣,東河鄉,國小,144656,縣立都蘭國小,公立,偏遠,[959]臺東縣東河鄉都蘭村431號,(089)531224,http://www.thes.ttct.edu.tw,6,3,10,39,31,50,10,9
[14]臺東縣,東河鄉,國小,144659,縣立泰源國小,公立,特偏,[959]臺東縣東河鄉泰源村11鄰297號,(089)891011,http://www.tyes.ttct.edu.tw,6,5,10,41,34,64,5,6
[14]臺東縣,東河鄉,國小,144660,縣立北源國小,公立,極偏,[959]臺東縣東河鄉北源村順那21號,(089)891103,http://www.pyes.ttct.edu.tw,6,7,4,9,9,66.67,1,3
[14]臺東縣,成功鎮,國小,144662,縣立三民國小,公立,特偏,[961]臺東縣成功鎮三民路18號,(089)851024,http://www.smps.ttct.edu.tw,12,11,12,48,45,75.27,12,7
[14]臺東縣,成功鎮,國小,144663,縣立成功國小,公立,偏遠,[961]臺東縣成功鎮太平路28號,(089)851021,http://www.cgps.ttct.edu.tw,13,8,17,144,161,29.18,27,23
[14]臺東縣,成功鎮,國小,144664,縣立信義國小,公立,特偏,[961]臺東縣成功鎮信義里都歷路58號,(089)841029,http://www.syips.ttct.edu.tw,6,5,8,39,21,85,3,4
[14]臺東縣,成功鎮,國小,144665,縣立三仙國小,公立,特偏,[961]臺東縣成功鎮三仙里基翬路八鄰16號,(089)851960,http://www.sasps.ttct.edu.tw,6,4,8,30,18,89.58,4,4
[14]臺東縣,成功鎮,國小,144667,縣立忠孝國小,公立,特偏,[961]臺東縣成功鎮忠孝里成廣路8號,(089)871109,http://www.jsps.ttct.edu.tw,11,5,16,16,27,76.74,5,10
[14]臺東縣,長濱鄉,國小,144669,縣立長濱國小,公立,特偏,[962]臺東縣長濱鄉長濱村五鄰11號,(089)831038,http://www.cbps.ttct.edu.tw,6,5,9,53,39,55.43,17,8
[14]臺東縣,長濱鄉,國小,144671,縣立寧埔國小,公立,特偏,[962]臺東縣長濱鄉寧埔村十鄰41號,(089)801082,http://nbps.boe.ttct.edu.tw,6,6,6,30,15,91.11,2,2
[14]臺東縣,長濱鄉,國小,144672,縣立竹湖國小,公立,特偏,[962]臺東縣長濱鄉竹湖村十鄰14號,(089)831295,http://www.jhes.ttct.edu.tw,6,6,7,14,16,60,3,3
[14]臺東縣,長濱鄉,國小,144673,縣立三間國小,公立,極偏,[962]臺東縣長濱鄉三間村七鄰16號,(089)831306,http://www.sjps.ttct.edu.tw,6,4,9,19,18,54.05,7,7
[14]臺東縣,長濱鄉,國小,144674,縣立樟原國小,公立,極偏,[962]臺東縣長濱鄉樟原村一鄰7號,(089)881019,http://www.jyps.ttct.edu.tw,5,5,5,10,11,100,0,2
[14]臺東縣,金峰鄉,國小,144676,縣立嘉蘭國小,公立,偏遠,[964]台東縣金峰鄉嘉蘭村3鄰132號,(089)751224,http://www.jles.ttct.edu.tw,6,5,8,32,33,100,6,7
[14]臺東縣,金峰鄉,國小,144677,縣立介達國小,公立,偏遠,[964]臺東縣金峰鄉正興村105號,(089)781583,http://www.jdes.ttct.edu.tw,6,3,9,30,27,100,4,9
[14]臺東縣,金峰鄉,國小,144678,縣立新興國小,公立,偏遠,[964]臺東縣金峰鄉新興村一鄰1號,(089)781687,http://www.shsps.ttct.edu.tw,6,8,4,39,20,98.31,8,3
[14]臺東縣,金峰鄉,國小,144679,縣立賓茂國小,公立,偏遠,[964]臺東縣金峰鄉賓茂村68號,(089)771007,http://www.bmps.ttct.edu.tw,6,9,6,59,58,92.31,19,12
[14]臺東縣,達仁鄉,國小,144680,縣立安朔國小,公立,特偏,[966]臺東縣達仁鄉安朔村八鄰113號,(089)702257,http://www.asps.ttct.edu.tw,12,10,13,41,25,95.45,9,7
[14]臺東縣,達仁鄉,國小,144681,縣立土?國小,公立,特偏,[966]臺東縣達仁鄉土?村10號,(089)761225,https://sites.google.com/a/tbps.ttct.edu.tw/103xue-nian-du-tu-ban-guo-xiao-jiao-yu-huo-ban/,6,7,6,20,22,97.62,4,3
[14]臺東縣,達仁鄉,國小,144683,縣立臺?國小,公立,特偏,[966]臺東縣達仁鄉台?村十鄰59號之1,(089)761252,http://www.tabps.ttct.edu.tw,6,7,5,17,17,91.18,1,2
[14]臺東縣,蘭嶼鄉,國小,144685,縣立蘭嶼國小,公立,特偏,[952]臺東縣蘭嶼鄉紅頭村1之1號,(089)731576,http://www.laps.ttct.edu.tw,6,7,7,16,10,92.31,1,8
[14]臺東縣,蘭嶼鄉,國小,144686,縣立椰油國小,公立,特偏,[952]臺東縣蘭嶼鄉椰油村忠孝街1號,(089)732017,http://www.yyps.ttct.edu.tw,6,6,6,37,33,98.57,8,3
[14]臺東縣,蘭嶼鄉,國小,144687,縣立東清國小,公立,特偏,[952]臺東縣蘭嶼鄉東清村1號,(089)732989,http://www.donps.ttct.edu.tw,6,1,11,22,21,100,4,4
[14]臺東縣,蘭嶼鄉,國小,144688,縣立朗島國小,公立,特偏,[952]臺東縣蘭嶼鄉朗島村17號,(089)732019,http://www.lodps.ttct.edu.tw,6,5,8,16,15,96.77,2,1
[14]臺東縣,延平鄉,國小,144689,縣立桃源國小,公立,偏遠,[953]臺東縣延平鄉桃源村昇平路84號,(089)561275,http://www.toyps.ttct.edu.tw,6,7,6,43,38,93.83,6,7
[14]臺東縣,延平鄉,國小,144690,縣立武陵國小,公立,特偏,[953]臺東縣延平鄉武陵村一鄰明野路16號,(089)551249,http://www.wlps.ttct.edu.tw,6,5,7,33,35,100,8,9
[14]臺東縣,延平鄉,國小,144692,縣立鸞山國小,公立,偏遠,[953]臺東縣延平鄉鸞山村一鄰14號,(089)568027,http://www.lsps.ttct.edu.tw,6,5,8,17,15,90.63,1,2
[14]臺東縣,延平鄉,國小,144693,縣立紅葉國小,公立,特偏,[953]臺東縣延平鄉紅葉村紅谷路1號,(089)561015,http://www.hyps.ttct.edu.tw,6,5,7,35,16,96.08,8,3
[14]臺東縣,海端鄉,國小,144694,縣立海端國小,公立,偏遠,[957]臺東縣海端鄉海端村山界路36號,(089)931184,http://www.hdps.ttct.edu.tw,6,7,8,23,24,87.23,4,5
[14]臺東縣,海端鄉,國小,144695,縣立初來國小,公立,特偏,[957]臺東縣海端鄉海端村七鄰5號,(089)931049,http://www.clips.ttct.edu.tw,12,8,15,26,22,95.83,6,2
[14]臺東縣,海端鄉,國小,144696,縣立崁頂國小,公立,特偏,[957]臺東縣海端鄉崁頂村中福21號,(089)811447,http://www.kdps.ttct.edu.tw,6,2,10,22,13,97.14,3,3
[14]臺東縣,海端鄉,國小,144697,縣立廣原國小,公立,特偏,[957]臺東縣海端鄉廣原村大埔路一鄰1號,(089)862923,http://www.gyps.ttct.edu.tw,6,5,7,26,19,93.33,6,3
[14]臺東縣,海端鄉,國小,144698,縣立錦屏國小,公立,極偏,[957]臺東縣海端鄉廣原村錦屏1號,(089)861762,http://www.jpps.ttct.edu.tw,6,6,7,19,24,100,3,5
[14]臺東縣,海端鄉,國小,144700,縣立加拿國小,公立,極偏,[957]臺東縣海端鄉加拿村加南5號,(089)811108,http://www.jnps.ttct.edu.tw,6,4,8,22,13,100,4,4
[14]臺東縣,海端鄉,國小,144702,縣立霧鹿國小,公立,極偏,[957]臺東縣海端鄉霧鹿村12號,(089)35053,http://www.wulps.ttct.edu.tw,12,12,11,22,29,98.04,2,2
[14]臺東縣,東河鄉,國小,144703,縣立興隆國小,公立,偏遠,[959]臺東縣東河鄉興昌村155號,(089)531283,http://www.slops.ttct.edu.tw,6,4,9,26,24,42,5,7
[15]花蓮縣,壽豐鄉,國小,154627,縣立豐山國小,公立,偏遠,[974]花蓮縣壽豐鄉豐山村中山路41號,(03)8651640,http://www.fsnps.hlc.edu.tw,6,4,8,37,38,26.67,8,7
[15]花蓮縣,壽豐鄉,國小,154628,縣立豐裡國小,公立,偏遠,[974]花蓮縣壽豐鄉豐裡村中山路299號,(03)8652183,http://www.flps.hlc.edu.tw,6,5,7,43,35,41.03,13,6
[15]花蓮縣,壽豐鄉,國小,154630,縣立平和國小,公立,偏遠,[974]花蓮縣壽豐鄉平和路34號,(03)8661223,http://www.phps.hlc.edu.tw,6,3,9,19,20,33.33,4,2
[15]花蓮縣,壽豐鄉,國小,154631,縣立溪口國小,公立,偏遠,[974]花蓮縣壽豐鄉溪口村溪口路87號,(03)8652275,http://www.skps.hlc.edu.tw,6,4,8,14,13,66.67,3,1
[15]花蓮縣,壽豐鄉,國小,154632,縣立月眉國小,公立,偏遠,[974]花蓮縣壽豐鄉月眉村月眉三段24號,(03)8631011,http://www.ymps.hlc.edu.tw,6,5,6,14,15,82.76,4,4
[15]花蓮縣,壽豐鄉,國小,154633,縣立水璉國小,公立,偏遠,[974]花蓮縣壽豐鄉水璉村水璉二街20號,(03)8601228,http://www.sulps.hlc.edu.tw,6,5,6,15,15,70,2,1
[15]花蓮縣,鳳林鎮,國小,154636,縣立大榮國小,公立,偏遠,[975]花蓮縣鳳林鎮大榮里復興路85號,(03)8763904,http://www.dlps.hlc.edu.tw,6,5,7,17,21,57.89,3,6
[15]花蓮縣,鳳林鎮,國小,154637,縣立鳳仁國小,公立,偏遠,[975]花蓮縣鳳林鎮鳳仁里光復路94號,(03)8762201,http://www.fjps.hlc.edu.tw,6,2,10,44,30,14.86,4,6
[15]花蓮縣,鳳林鎮,國小,154638,縣立北林國小,公立,偏遠,[975]花蓮縣鳳林鎮北林里平園路32號,(03)8762554,http://www.blps.hlc.edu.tw/index.php,6,4,7,11,9,40,2,2
[15]花蓮縣,鳳林鎮,國小,154640,縣立長橋國小,公立,偏遠,[975]花蓮縣鳳林鎮長橋里長橋路2號,(03)8751654,http://www.chcps.hlc.edu.tw,6,1,12,19,18,59.46,1,7
[15]花蓮縣,鳳林鎮,國小,154642,縣立林榮國小,公立,偏遠,[975]花蓮縣鳳林鎮林榮里永安街2號,(03)8771024,http://www.llps.hlc.edu.tw,6,5,6,8,14,54.55,2,4
[15]花蓮縣,光復鄉,國小,154643,縣立光復國小,公立,偏遠,[976]花蓮縣光復鄉大馬村中山路三段75號,(03)8701029,http://www.kfps.hlc.edu.tw,8,7,12,86,58,71.53,16,10
[15]花蓮縣,光復鄉,國小,154644,縣立太巴塱國小,公立,偏遠,[976]花蓮縣光復鄉中正路二段23號,(03)8701134,http://www.tplps.hlc.edu.tw,6,7,5,45,55,90,9,6
[15]花蓮縣,光復鄉,國小,154648,縣立大進國小,公立,偏遠,[976]花蓮縣光復鄉大進村糖廠街4號,(03)8701049,http://www.dchps.hlc.edu.tw,6,4,8,57,54,41.44,17,21
[15]花蓮縣,瑞穗鄉,國小,154649,縣立瑞穗國小,公立,偏遠,[978]花蓮縣瑞穗鄉溫泉路一段19號,(03)8876366,http://www.zshps.hlc.edu.tw,13,12,17,117,120,45.15,13,20
[15]花蓮縣,瑞穗鄉,國小,154650,縣立瑞北國小,公立,偏遠,[978]花蓮縣瑞穗鄉中正北路二段35號,(03)8872642,http://www.zbps.hlc.edu.tw,6,6,5,21,35,91.07,6,7
[15]花蓮縣,瑞穗鄉,國小,154651,縣立瑞美國小,公立,偏遠,[978]花蓮縣瑞穗鄉中山路二段389號,(03)8872014,http://www.zmeps.hlc.edu.tw,6,4,8,26,19,48.89,7,4
[15]花蓮縣,瑞穗鄉,國小,154652,縣立鶴岡國小,公立,特偏,[978]花蓮縣瑞穗鄉鶴岡村167號,(03)8872740,http://www.hgps.hlc.edu.tw,6,7,4,10,6,87.5,2,2
[15]花蓮縣,瑞穗鄉,國小,154653,縣立舞鶴國小,公立,特偏,[978]花蓮縣瑞穗鄉舞鶴村64號,(03)8872394,http://www.whps.hlc.edu.tw,6,1,10,12,17,79.31,3,2
